Age,Gender,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level,Night_Usage,Social_to_Edu_Ratio,Gaming_to_Social_Ratio,Weekend_Overuse,Phone_Obsessiveness,Sleep_Deficit,Usage_Bin,Usage_Group,Anxiety_Class,Depression_Class,Anxiety_Level_Class,Depression_Level_Class
14,2,5,7.7,9.8,68,8,1.1,8,4,4,0,0.7,122,20,3.3,1.7,1.9,1,5,5.3,10.0,7.0,1.4827586206896552,0.6279069767441862,-2.4000000000000004,5.809523809523809,-1.8000000000000007,"(6, 8]",6–8,1,0,1,0
15,0,4,6.9,5.1,63,10,2.1,4,1,1,0,1.4,59,12,2.8,0.3,1.6,0,4,8.3,10.0,5.5,1.4615384615384615,0.34210526315789475,1.4000000000000004,4.538461538461538,2.9000000000000004,"(6, 8]",6–8,0,0,0,0
17,2,5,2.4,9.3,88,1,1.3,8,3,2,1,1.3,32,15,3.2,0.0,1.2,0,7,8.3,4.6,1.0999999999999999,1.909090909090909,0.23809523809523808,5.9,2.0,-1.3000000000000007,"(2, 4]",2–4,1,0,1,0
15,1,0,3.5,6.9,59,8,2.1,9,2,7,1,1.7,108,20,1.5,1.8,0.8,4,1,6.6,9.5,1.8,1.3888888888888888,1.1199999999999999,3.0999999999999996,5.142857142857143,1.0999999999999996,"(2, 4]",2–4,1,0,1,0
16,2,0,4.9,5.0,70,4,0.1,3,4,3,0,1.2,80,18,3.6,0.3,1.1,3,10,5.7,10.0,3.7,2.1904761904761902,0.28260869565217395,0.7999999999999998,4.2105263157894735,3.0,"(4, 6]",4–6,0,0,0,0
15,0,1,6.2,8.1,54,9,1.0,8,9,9,0,0.8,40,19,1.7,2.0,0.0,2,2,9.2,10.0,5.4,2.7,1.111111111111111,2.999999999999999,2.0,-0.09999999999999964,"(6, 8]",6–8,1,1,1,1
13,1,1,5.8,8.6,64,7,1.4,2,5,7,0,0.7,148,17,1.3,2.4,1.1,4,2,7.4,10.0,5.1,1.0952380952380951,1.4782608695652175,1.6000000000000005,8.222222222222221,-0.5999999999999996,"(4, 6]",4–6,0,0,0,0
13,2,0,5.2,9.1,80,0,1.9,3,1,10,0,0.8,40,5,3.0,0.0,2.5,4,10,3.4,5.4,4.4,1.1428571428571428,0.25,-1.8000000000000003,6.666666666666667,-1.0999999999999996,"(4, 6]",4–6,0,0,0,0
13,0,3,5.7,6.2,98,8,0.8,1,7,10,0,1.0,26,16,2.6,1.9,1.3,4,5,4.2,10.0,4.7,1.565217391304348,0.8055555555555555,-1.5,1.5294117647058822,1.7999999999999998,"(4, 6]",4–6,0,1,0,1
17,1,5,3.6,8.2,96,5,0.2,4,9,7,1,0.3,111,10,3.8,0.7,0.6,2,7,5.6,8.2,3.3000000000000003,2.9999999999999996,0.3541666666666667,1.9999999999999996,10.090909090909092,-0.1999999999999993,"(2, 4]",2–4,0,1,0,1
19,2,5,4.2,6.6,76,3,1.0,9,3,3,1,0.8,27,9,1.7,2.3,1.4,4,8,6.6,7.2,3.4000000000000004,1.1250000000000002,1.222222222222222,2.3999999999999995,2.7,1.4000000000000004,"(4, 6]",4–6,1,0,1,0
15,2,0,4.8,6.5,90,6,1.9,1,2,2,1,0.5,106,11,3.5,0.0,1.2,1,8,8.0,9.4,4.3,2.0454545454545454,0.2222222222222222,3.2,8.833333333333334,1.5,"(4, 6]",4–6,0,0,0,0
14,1,0,5.2,8.6,67,9,0.9,8,4,3,0,1.8,76,13,3.1,1.5,0.4,0,10,9.4,9.6,3.4000000000000004,2.9285714285714284,0.6097560975609757,4.2,5.428571428571429,-0.5999999999999996,"(4, 6]",4–6,1,0,1,0
14,1,5,3.5,5.2,97,6,0.4,6,1,9,0,0.0,63,5,3.2,0.5,2.0,2,1,6.5,6.9,3.5,1.4000000000000001,0.35714285714285715,3.0,10.5,2.8,"(2, 4]",2–4,1,0,1,0
14,0,2,6.7,8.2,94,10,1.0,10,6,1,1,1.3,76,9,0.8,1.0,0.8,3,10,5.6,7.7,5.4,1.0,1.1111111111111112,-1.1000000000000005,7.6,-0.1999999999999993,"(6, 8]",6–8,1,1,1,1
13,1,4,8.3,5.6,51,3,0.7,3,4,6,1,1.0,110,20,3.9,2.0,1.6,1,2,9.0,10.0,7.300000000000001,1.8846153846153846,0.6122448979591836,0.6999999999999993,5.238095238095238,2.4000000000000004,"(8, 10]",8–10,0,0,0,0
17,1,2,8.5,6.5,84,0,2.4,6,4,6,1,0.6,118,10,2.0,1.4,0.8,2,1,4.4,10.0,7.9,1.6666666666666665,0.7999999999999999,-4.1,10.727272727272727,1.5,"(8, 10]",8–10,1,0,1,0
13,0,3,8.0,5.8,66,6,0.7,1,3,8,0,1.5,83,8,1.5,2.9,0.9,3,8,5.3,10.0,6.5,1.3157894736842106,1.56,-2.7,9.222222222222221,2.2,"(6, 8]",6–8,0,0,0,0
14,1,1,6.6,5.7,75,3,0.3,6,1,8,1,1.1,68,16,1.8,1.3,0.5,0,2,6.9,10.0,5.5,1.8666666666666665,0.8214285714285714,0.3000000000000007,4.0,2.3,"(6, 8]",6–8,1,0,1,0
16,2,5,6.3,5.7,88,0,0.2,8,1,1,0,1.0,77,14,1.9,2.5,0.8,1,3,7.4,10.0,5.3,1.611111111111111,1.206896551724138,1.1000000000000005,5.133333333333334,2.3,"(6, 8]",6–8,1,0,1,0
17,2,2,2.7,6.8,85,2,1.4,4,3,9,1,0.3,61,6,3.2,0.0,0.2,3,2,7.1,4.9,2.4000000000000004,3.5000000000000004,0.23809523809523808,4.3999999999999995,8.714285714285714,1.2000000000000002,"(2, 4]",2–4,0,0,0,0
14,2,5,6.3,7.9,100,4,2.5,7,4,7,0,1.1,103,7,2.1,2.3,0.5,3,9,6.6,10.0,5.199999999999999,2.066666666666667,1.064516129032258,0.2999999999999998,12.875,0.09999999999999964,"(6, 8]",6–8,1,0,1,0
19,1,4,6.5,5.9,77,2,0.4,2,4,9,0,0.9,111,5,2.9,2.7,0.0,4,2,5.2,10.0,5.6,3.9,0.9487179487179488,-1.2999999999999998,18.5,2.0999999999999996,"(6, 8]",6–8,0,0,0,0
14,1,2,2.1,10.0,78,7,1.6,2,10,1,1,1.5,70,7,1.9,0.5,1.5,4,6,8.4,2.3,0.6000000000000001,1.16,0.5172413793103449,6.300000000000001,8.75,-2.0,"(2, 4]",2–4,0,1,0,1
18,0,3,3.1,3.0,98,8,0.5,2,8,2,1,0.3,83,13,1.2,0.5,0.8,1,7,7.5,7.6,2.8000000000000003,1.2222222222222223,0.6818181818181818,4.4,5.928571428571429,5.0,"(2, 4]",2–4,0,1,0,1
18,0,2,5.2,7.6,56,10,1.9,5,6,1,1,1.3,98,18,3.3,1.0,0.1,3,6,6.8,10.0,3.9000000000000004,3.9090909090909087,0.46511627906976744,1.5999999999999996,5.157894736842105,0.40000000000000036,"(4, 6]",4–6,0,1,0,1
13,1,2,3.9,5.8,50,4,0.2,2,1,6,1,0.3,146,11,3.7,1.4,0.7,2,2,6.2,10.0,3.6,2.7647058823529416,0.5106382978723404,2.3000000000000003,12.166666666666666,2.2,"(2, 4]",2–4,0,0,0,0
13,2,1,4.8,3.0,82,9,2.5,7,7,5,0,1.5,63,17,2.1,0.6,2.0,2,7,3.9,10.0,3.3,1.0333333333333334,0.5161290322580645,-0.8999999999999999,3.5,5.0,"(4, 6]",4–6,1,1,1,1
13,0,0,7.2,6.7,93,5,0.5,9,3,4,0,0.4,114,19,4.4,1.8,1.0,2,2,3.3,10.0,6.8,2.7,0.5185185185185185,-3.9000000000000004,5.7,1.2999999999999998,"(6, 8]",6–8,1,0,1,0
14,0,5,3.6,6.5,97,6,3.6,5,10,3,0,0.9,22,13,3.2,2.7,0.7,0,5,3.2,9.3,2.7,2.4705882352941178,0.8809523809523809,-0.3999999999999999,1.5714285714285714,1.5,"(2, 4]",2–4,0,1,0,1
16,1,5,4.0,9.0,92,0,1.2,9,3,6,0,2.1,97,16,1.1,2.2,0.7,4,2,6.4,7.9,1.9,1.2352941176470589,1.5238095238095237,2.4000000000000004,5.705882352941177,-1.0,"(2, 4]",2–4,1,0,1,0
14,0,2,0.0,5.6,51,4,1.3,10,7,6,1,1.2,74,5,1.2,2.9,0.8,4,7,8.7,3.8,-1.2,1.2222222222222223,1.7727272727272725,8.7,12.333333333333334,2.4000000000000004,,,1,1,1,1
15,0,2,6.1,6.5,60,5,1.7,3,4,3,0,1.4,91,18,1.8,2.1,1.8,0,4,5.9,10.0,4.699999999999999,1.0,1.1071428571428572,-0.1999999999999993,4.7894736842105265,1.5,"(6, 8]",6–8,0,0,0,0
19,0,0,6.7,5.5,88,5,0.5,6,10,3,1,1.3,121,19,0.6,1.8,1.6,3,7,10.5,10.0,5.4,0.6153846153846154,1.7499999999999998,3.8,6.05,2.5,"(6, 8]",6–8,1,1,1,1
16,0,2,5.0,8.0,77,7,0.4,3,2,7,0,0.9,86,14,1.1,0.0,0.8,3,6,6.7,6.6,4.1,1.1666666666666667,0.47619047619047616,1.7000000000000002,5.733333333333333,0.0,"(4, 6]",4–6,0,0,0,0
17,1,2,5.6,5.0,61,7,2.9,9,8,9,0,1.4,136,5,4.0,2.2,2.2,3,5,4.0,10.0,4.199999999999999,1.5625,0.64,-1.5999999999999996,22.666666666666668,3.0,"(4, 6]",4–6,1,1,1,1
14,1,0,6.9,5.8,63,5,0.5,4,1,1,1,1.2,103,14,2.5,1.2,1.1,1,6,6.4,10.0,5.7,1.6666666666666665,0.6285714285714287,-0.5,6.866666666666666,2.2,"(6, 8]",6–8,0,0,0,0
16,2,4,4.0,6.9,62,4,1.0,5,8,3,0,0.4,28,19,3.0,0.6,0.4,0,5,5.2,8.5,3.6,2.857142857142857,0.4,1.2000000000000002,1.4,1.0999999999999996,"(2, 4]",2–4,0,1,0,1
14,1,2,3.7,5.3,64,8,0.6,2,4,1,1,0.8,139,7,2.5,0.7,0.9,1,3,7.3,8.4,2.9000000000000004,1.842105263157895,0.4857142857142857,3.5999999999999996,17.375,2.7,"(2, 4]",2–4,0,0,0,0
19,0,1,6.2,4.8,62,8,1.1,9,1,2,1,0.5,45,11,2.7,0.7,0.8,3,5,6.8,10.0,5.7,2.055555555555556,0.45945945945945943,0.5999999999999996,3.75,3.2,"(6, 8]",6–8,1,0,1,0
14,1,1,2.5,5.8,99,6,1.5,10,6,8,0,0.8,48,6,1.6,2.2,0.5,4,4,7.7,5.6,1.7,1.7333333333333334,1.2307692307692308,5.2,6.857142857142857,2.2,"(2, 4]",2–4,1,1,1,1
14,2,3,4.5,6.7,78,4,0.2,5,6,2,1,1.6,67,10,2.0,0.0,0.0,3,6,7.6,6.5,2.9,3.0,0.3333333333333333,3.0999999999999996,6.090909090909091,1.2999999999999998,"(4, 6]",4–6,0,1,0,1
14,2,2,5.0,6.2,81,3,0.0,9,5,10,0,0.8,87,16,2.9,2.2,1.2,1,1,4.9,10.0,4.2,1.7727272727272725,0.8205128205128206,-0.09999999999999964,5.117647058823529,1.7999999999999998,"(4, 6]",4–6,1,0,1,0
15,2,1,8.2,6.3,62,3,0.4,10,10,10,0,1.2,21,15,1.5,1.3,0.8,2,10,4.9,10.0,6.999999999999999,1.3888888888888888,0.9199999999999999,-3.299999999999999,1.3125,1.7000000000000002,"(8, 10]",8–10,1,1,1,1
18,0,3,4.1,7.2,66,4,0.6,9,6,10,0,0.0,125,11,1.0,3.7,0.0,4,8,5.0,9.9,4.1,2.0,2.35,0.9000000000000004,10.416666666666666,0.7999999999999998,"(4, 6]",4–6,1,1,1,1
17,0,3,3.2,7.5,98,3,0.5,2,2,10,1,0.5,49,19,3.2,0.5,0.9,0,5,5.2,7.9,2.7,2.210526315789474,0.35714285714285715,2.0,2.45,0.5,"(2, 4]",2–4,0,0,0,0
19,1,3,6.2,5.2,72,3,0.3,8,5,8,0,1.3,61,12,2.7,1.8,1.0,1,4,6.9,10.0,4.9,1.85,0.7567567567567567,0.7000000000000002,4.6923076923076925,2.8,"(6, 8]",6–8,1,0,1,0
19,2,4,5.9,4.9,68,1,1.6,2,2,8,0,1.7,82,5,4.3,0.6,0.6,4,9,5.8,10.0,4.2,3.3124999999999996,0.30188679245283023,-0.10000000000000053,13.666666666666666,3.0999999999999996,"(4, 6]",4–6,0,0,0,0
15,0,4,8.9,3.9,55,6,1.3,3,9,9,0,1.2,21,12,2.3,2.0,0.0,2,10,2.8,10.0,7.7,3.3,0.9090909090909092,-6.1000000000000005,1.6153846153846154,4.1,"(8, 10]",8–10,0,1,0,1
17,2,5,6.8,6.3,89,1,0.0,9,5,4,1,1.1,67,6,4.0,0.0,2.1,4,3,5.6,10.0,5.699999999999999,1.6129032258064515,0.2,-1.2000000000000002,9.571428571428571,1.7000000000000002,"(6, 8]",6–8,1,0,1,0
14,1,1,3.1,6.0,89,7,1.7,3,7,6,1,0.9,92,12,0.6,3.1,2.1,3,4,5.8,8.0,2.2,0.5161290322580645,2.5624999999999996,2.6999999999999997,7.076923076923077,2.0,"(2, 4]",2–4,0,1,0,1
14,2,0,4.1,7.8,52,4,0.5,6,2,7,0,1.1,150,17,0.7,3.7,0.0,2,4,3.8,10.0,2.9999999999999996,1.7,2.7647058823529416,-0.2999999999999998,8.333333333333334,0.20000000000000018,"(4, 6]",4–6,1,0,1,0
14,2,2,3.8,7.8,57,3,2.1,10,1,4,1,0.4,89,5,2.8,0.0,1.0,0,9,6.8,5.5,3.4,1.9,0.2631578947368421,3.0,14.833333333333334,0.20000000000000018,"(2, 4]",2–4,1,0,1,0
16,0,4,5.1,7.0,68,8,1.7,2,3,7,0,1.0,24,15,2.7,0.2,0.2,2,8,2.7,8.0,4.1,3.0833333333333335,0.3243243243243243,-2.3999999999999995,1.5,1.0,"(4, 6]",4–6,0,0,0,0
14,2,5,5.9,6.3,94,2,1.5,3,4,2,0,1.0,127,14,1.8,2.9,0.9,1,3,6.6,10.0,4.9,1.4736842105263157,1.392857142857143,0.6999999999999993,8.466666666666667,1.7000000000000002,"(4, 6]",4–6,0,0,0,0
14,1,3,6.7,5.3,71,3,2.1,10,3,4,1,0.0,131,19,2.2,1.3,1.6,3,4,7.2,10.0,6.7,1.2307692307692308,0.7187499999999999,0.5,6.55,2.7,"(6, 8]",6–8,1,0,1,0
19,0,5,6.4,6.5,91,6,1.6,10,4,6,0,0.8,88,7,2.4,1.1,1.8,3,6,2.3,9.8,5.6000000000000005,1.2142857142857144,0.6176470588235294,-4.1000000000000005,11.0,1.5,"(6, 8]",6–8,1,0,1,0
17,1,5,9.0,6.6,62,7,1.6,10,7,8,1,0.9,101,15,3.4,3.0,1.7,1,3,6.0,10.0,8.1,1.6296296296296298,0.9090909090909091,-3.0,6.3125,1.4000000000000004,"(8, 10]",8–10,1,1,1,1
13,1,1,6.0,8.1,95,4,1.1,8,6,4,0,0.9,82,7,4.2,1.7,1.4,0,8,7.3,10.0,5.1,2.166666666666667,0.5192307692307693,1.2999999999999998,10.25,-0.09999999999999964,"(4, 6]",4–6,1,1,1,1
13,1,4,3.8,6.8,62,3,0.0,1,9,8,1,1.0,103,16,0.9,2.3,0.8,2,6,5.5,8.9,2.8,1.0555555555555556,1.736842105263158,1.7000000000000002,6.0588235294117645,1.2000000000000002,"(2, 4]",2–4,0,1,0,1
16,2,4,5.4,5.7,59,7,1.3,7,5,6,0,0.0,47,11,2.6,2.3,1.4,1,10,8.8,10.0,5.4,1.5,0.9166666666666666,3.4000000000000004,3.9166666666666665,2.3,"(4, 6]",4–6,1,0,1,0
16,0,0,6.3,6.9,64,6,1.2,9,3,6,1,2.3,142,9,4.0,2.4,2.3,1,4,5.3,10.0,4.0,1.5151515151515151,0.6799999999999999,-1.0,14.2,1.0999999999999996,"(6, 8]",6–8,1,0,1,0
16,1,1,6.0,4.8,76,8,2.2,8,4,5,1,0.5,82,18,4.0,1.9,1.3,3,8,6.2,10.0,5.5,2.173913043478261,0.58,0.20000000000000018,4.315789473684211,3.2,"(4, 6]",4–6,1,0,1,0
16,2,1,3.0,4.2,96,2,0.9,10,3,8,1,0.7,96,7,2.3,2.0,0.5,2,9,2.9,8.5,2.3,2.1999999999999997,0.9090909090909092,-0.10000000000000009,12.0,3.8,"(2, 4]",2–4,1,0,1,0
18,0,1,5.3,7.5,97,9,2.3,10,1,10,0,0.6,109,5,1.8,1.1,1.4,0,10,8.5,7.6,4.7,1.1666666666666667,0.7500000000000001,3.2,18.166666666666668,0.5,"(4, 6]",4–6,1,0,1,0
18,2,2,1.6,5.4,82,5,1.8,3,8,7,1,2.0,111,12,1.5,1.2,1.6,0,1,7.3,6.2,-0.3999999999999999,0.9615384615384615,0.8800000000000001,5.699999999999999,8.538461538461538,2.5999999999999996,"(0, 2]",0–2,0,1,0,1
14,1,5,4.9,8.3,96,3,2.2,9,8,6,0,0.5,74,14,2.9,0.4,2.3,3,1,7.9,8.3,4.4,1.1818181818181819,0.358974358974359,3.0,4.933333333333334,-0.3000000000000007,"(4, 6]",4–6,1,1,1,1
14,1,5,6.6,4.8,81,8,0.1,10,2,10,0,1.3,65,8,2.7,2.7,0.6,0,10,3.4,10.0,5.3,2.3125,1.0,-3.1999999999999997,7.222222222222222,3.2,"(6, 8]",6–8,1,0,1,0
17,1,5,6.6,5.8,84,9,0.3,2,4,6,1,1.6,37,17,3.9,2.6,1.3,4,8,6.4,10.0,5.0,2.130434782608696,0.7346938775510203,-0.1999999999999993,2.0555555555555554,2.2,"(6, 8]",6–8,0,0,0,0
13,1,2,0.3,4.8,59,2,0.6,4,3,7,1,0.7,103,9,1.1,1.2,1.8,3,3,9.3,4.1,-0.39999999999999997,0.7500000000000001,1.0476190476190477,9.0,10.3,3.2,"(0, 2]",0–2,0,0,0,0
15,0,2,3.2,6.3,74,4,1.8,4,5,7,1,1.4,22,9,2.9,1.7,1.5,2,2,7.1,6.9,1.8000000000000003,1.56,0.6923076923076924,3.8999999999999995,2.2,1.7000000000000002,"(2, 4]",2–4,0,0,0,0
16,2,4,2.0,7.2,81,1,0.9,3,7,5,0,1.6,78,14,3.3,3.4,1.1,2,7,4.7,9.5,0.3999999999999999,2.0476190476190474,1.0232558139534884,2.7,5.2,0.7999999999999998,"(0, 2]",0–2,0,1,0,1
19,0,1,7.3,7.2,80,10,0.0,7,3,5,1,1.3,146,17,3.0,2.3,0.4,0,10,5.3,10.0,6.0,2.857142857142857,0.825,-2.0,8.11111111111111,0.7999999999999998,"(6, 8]",6–8,1,0,1,0
14,2,0,2.5,6.2,50,2,0.6,2,6,6,1,1.2,32,17,3.5,1.0,1.2,1,9,5.1,7.9,1.3,2.0454545454545454,0.4444444444444444,2.5999999999999996,1.7777777777777777,1.7999999999999998,"(2, 4]",2–4,0,1,0,1
14,0,3,6.4,7.6,84,2,0.7,2,1,1,0,1.1,137,15,1.2,1.9,0.2,2,3,6.5,10.0,5.300000000000001,1.8333333333333335,1.3181818181818181,0.09999999999999964,8.5625,0.40000000000000036,"(6, 8]",6–8,0,0,0,0
17,0,5,3.5,5.6,52,4,1.6,7,8,10,0,0.7,66,15,1.3,0.5,1.2,2,10,7.0,6.8,2.8,1.0454545454545452,0.6521739130434783,3.5,4.125,2.4000000000000004,"(2, 4]",2–4,1,1,1,1
16,1,3,3.1,7.4,93,5,1.7,8,10,7,1,1.2,112,9,3.8,2.4,0.2,4,2,5.2,9.6,1.9000000000000001,4.0,0.7083333333333334,2.1,11.2,0.5999999999999996,"(2, 4]",2–4,1,1,1,1
15,1,1,5.2,8.0,64,9,1.3,9,1,3,1,1.1,62,8,3.2,2.7,1.5,3,3,3.0,9.9,4.1,1.6800000000000002,0.8809523809523809,-2.2,6.888888888888889,0.0,"(4, 6]",4–6,1,0,1,0
14,0,4,5.9,7.7,69,3,1.5,4,6,9,0,1.9,126,10,2.9,2.0,1.2,2,9,6.8,10.0,4.0,1.7727272727272725,0.7692307692307693,0.8999999999999995,11.454545454545455,0.2999999999999998,"(4, 6]",4–6,0,1,0,1
15,1,0,5.4,7.6,53,9,0.9,1,2,2,0,0.8,44,9,0.2,2.2,1.0,4,9,8.1,6.7,4.6000000000000005,0.6,2.666666666666667,2.6999999999999993,4.4,0.40000000000000036,"(4, 6]",4–6,0,0,0,0
16,1,5,5.8,6.8,78,5,0.9,10,6,1,0,0.9,85,10,2.5,2.1,2.8,2,7,2.3,10.0,4.8999999999999995,0.9210526315789475,0.8857142857142858,-3.5,7.7272727272727275,1.2000000000000002,"(4, 6]",4–6,1,1,1,1
16,2,2,3.2,7.8,57,10,3.1,4,3,2,1,1.5,103,12,1.9,1.6,1.4,2,9,7.2,7.3,1.7000000000000002,1.2083333333333333,0.896551724137931,4.0,7.923076923076923,0.20000000000000018,"(2, 4]",2–4,0,0,0,0
14,1,2,7.5,6.4,54,4,0.3,3,9,5,1,0.8,53,18,3.3,2.6,1.2,0,6,7.6,10.0,6.7,1.9545454545454544,0.8372093023255814,0.09999999999999964,2.789473684210526,1.5999999999999996,"(6, 8]",6–8,0,1,0,1
16,0,3,7.1,4.6,93,9,1.7,9,6,8,1,0.8,70,16,2.3,0.8,1.5,2,9,4.6,10.0,6.3,1.3199999999999998,0.5454545454545455,-2.5,4.117647058823529,3.4000000000000004,"(6, 8]",6–8,1,1,1,1
15,2,1,0.9,5.1,83,8,0.8,7,5,7,0,1.2,43,15,3.3,2.5,0.7,2,8,7.6,8.0,-0.29999999999999993,2.5294117647058822,0.813953488372093,6.699999999999999,2.6875,2.9000000000000004,"(0, 2]",0–2,1,0,1,0
17,2,3,3.7,7.2,71,1,1.1,4,9,10,1,0.9,56,16,3.0,1.7,0.6,1,1,5.4,9.1,2.8000000000000003,2.5,0.675,1.7000000000000002,3.2941176470588234,0.7999999999999998,"(2, 4]",2–4,0,1,0,1
14,0,3,8.0,3.5,84,8,1.9,10,2,7,0,1.6,125,7,0.9,1.7,1.0,0,3,8.2,10.0,6.4,0.95,1.4210526315789476,0.1999999999999993,15.625,4.5,"(6, 8]",6–8,1,0,1,0
14,0,0,6.1,8.4,69,8,1.3,8,8,1,0,0.9,124,11,2.3,1.0,1.5,1,3,6.4,9.9,5.199999999999999,1.3199999999999998,0.6060606060606061,0.3000000000000007,10.333333333333334,-0.40000000000000036,"(6, 8]",6–8,1,1,1,1
13,2,3,4.6,4.5,85,5,0.4,2,3,7,0,1.3,26,16,4.2,0.4,0.4,1,1,3.8,10.0,3.3,3.714285714285715,0.2692307692307692,-0.7999999999999998,1.5294117647058822,3.5,"(4, 6]",4–6,0,0,0,0
18,2,2,6.2,7.6,79,1,1.6,6,10,3,0,0.1,54,14,2.5,0.0,1.5,1,5,6.7,8.8,6.1000000000000005,1.4,0.2857142857142857,0.5,3.6,0.40000000000000036,"(6, 8]",6–8,1,1,1,1
13,2,0,3.9,8.5,70,5,2.0,5,2,10,1,0.7,25,10,2.5,1.4,0.8,3,8,4.0,6.1,3.2,1.9444444444444444,0.6857142857142857,0.10000000000000009,2.272727272727273,-0.5,"(2, 4]",2–4,0,0,0,0
13,1,4,1.5,7.9,75,1,1.1,7,8,10,1,0.7,38,6,2.7,0.0,0.3,3,4,8.9,2.2,0.8,2.8461538461538463,0.27027027027027023,7.4,5.428571428571429,0.09999999999999964,"(0, 2]",0–2,1,1,1,1
18,0,5,5.8,7.4,62,5,2.1,6,10,3,1,1.2,49,12,1.1,0.2,0.5,3,4,4.3,6.8,4.6,1.4000000000000001,0.5714285714285714,-1.5,3.769230769230769,0.5999999999999996,"(4, 6]",4–6,1,1,1,1
13,0,2,5.2,4.9,89,5,0.4,3,7,9,0,0.7,91,7,2.6,4.0,1.1,2,9,3.4,10.0,4.5,1.7142857142857142,1.3888888888888888,-1.8000000000000003,11.375,3.0999999999999996,"(4, 6]",4–6,0,1,0,1
15,2,5,2.0,6.9,87,9,0.4,1,4,6,0,1.1,33,17,2.1,2.8,1.3,2,8,9.0,7.5,0.8999999999999999,1.347826086956522,1.225806451612903,7.0,1.8333333333333333,1.0999999999999996,"(0, 2]",0–2,0,0,0,0
13,0,1,2.9,4.3,96,9,0.8,8,2,3,0,0.8,142,5,2.6,2.0,0.6,0,4,8.6,9.2,2.0999999999999996,2.25,0.8333333333333333,5.699999999999999,23.666666666666668,3.7,"(2, 4]",2–4,1,0,1,0
17,2,5,3.6,4.4,51,2,1.3,6,3,7,1,0.7,29,11,2.0,1.5,2.1,4,6,6.3,7.7,2.9000000000000004,0.9677419354838709,0.8333333333333334,2.6999999999999997,2.4166666666666665,3.5999999999999996,"(2, 4]",2–4,1,0,1,0
18,2,5,5.4,5.6,55,6,2.3,8,10,2,1,0.9,60,19,5.0,1.3,1.0,1,4,7.9,10.0,4.5,3.0,0.3833333333333333,2.5,3.0,2.4000000000000004,"(4, 6]",4–6,1,1,1,1
19,2,0,2.2,4.8,80,7,0.9,5,9,9,1,1.0,30,10,0.9,0.0,0.1,4,9,9.5,3.3,1.2000000000000002,1.727272727272727,0.5263157894736842,7.3,2.727272727272727,3.2,"(2, 4]",2–4,0,1,0,1
18,0,1,2.8,6.3,54,6,1.8,4,8,5,0,0.2,45,10,1.9,1.9,0.0,3,5,6.8,6.4,2.5999999999999996,2.9,1.0,4.0,4.090909090909091,1.7000000000000002,"(2, 4]",2–4,0,1,0,1
16,2,3,2.4,5.7,59,5,1.3,6,3,4,1,0.8,86,5,3.8,1.5,0.2,0,2,5.6,7.6,1.5999999999999999,4.0,0.5208333333333334,3.1999999999999997,14.333333333333334,2.3,"(2, 4]",2–4,1,0,1,0
13,1,4,2.9,9.8,51,1,1.0,10,3,6,1,1.0,86,11,0.9,2.1,1.1,4,7,7.3,4.9,1.9,0.9047619047619047,1.6315789473684212,4.4,7.166666666666667,-1.8000000000000007,"(2, 4]",2–4,1,0,1,0
18,0,2,3.3,5.0,60,7,1.0,9,4,10,1,0.9,36,14,1.1,1.0,1.3,3,6,6.8,6.4,2.4,0.9130434782608696,0.9523809523809523,3.5,2.4,3.0,"(2, 4]",2–4,1,0,1,0
17,1,0,7.0,5.6,58,9,0.7,3,6,4,1,1.3,85,18,2.8,1.6,0.7,2,4,5.8,10.0,5.7,2.235294117647059,0.6842105263157895,-1.2000000000000002,4.473684210526316,2.4000000000000004,"(6, 8]",6–8,0,1,0,1
17,0,2,1.6,4.6,87,3,0.9,5,7,3,0,1.1,53,9,1.7,1.0,1.1,2,4,8.0,4.9,0.5,1.2857142857142858,0.7407407407407407,6.4,5.3,3.4000000000000004,"(0, 2]",0–2,0,1,0,1
19,0,0,4.9,7.1,59,0,1.4,10,2,3,0,1.1,115,19,2.7,2.4,0.5,0,5,6.9,10.0,3.8000000000000003,2.466666666666667,0.9189189189189189,2.0,5.75,0.9000000000000004,"(4, 6]",4–6,1,0,1,0
16,1,3,5.2,9.2,78,3,1.2,5,9,3,1,0.8,62,20,4.3,0.5,0.1,4,2,6.0,10.0,4.4,4.8181818181818175,0.2830188679245283,0.7999999999999998,2.9523809523809526,-1.1999999999999993,"(4, 6]",4–6,0,1,0,1
18,2,4,6.9,7.3,76,8,1.0,4,6,5,1,1.3,108,17,1.7,0.2,0.7,1,7,5.4,10.0,5.6000000000000005,1.5882352941176472,0.4444444444444444,-1.5,6.0,0.7000000000000002,"(6, 8]",6–8,0,1,0,1
19,0,4,2.2,5.3,93,1,0.2,9,3,4,1,0.7,122,8,0.0,1.4,1.3,2,2,8.1,5.0,1.5000000000000002,0.4347826086956522,2.4,5.8999999999999995,13.555555555555555,2.7,"(2, 4]",2–4,1,0,1,0
